title,price,color,color1,color2,color3,size,model,url,extraction_date,extraction_hour,asin2,asin2
Stanley Quencher H2.O FlowStateTM 40 oz Stainless Steel Tumbler in Forrest Gloss Deco,$65.00,N/A,unknown,unknown,unknown,40,FlowState,https://www.amazon.ca/Stanley-Quencher-FlowStateTM-Tumbler-Forrest/dp/B0CN1MVGWK/ref=sr_1_13?crid=WJZ2CGTM4SL&dib=eyJ2IjoiMSJ9.s5yvEujjUNmN94VcUx6nFEwPM2JANMNpWOCOdvmrzzj1wkaPr_rEyUjmkhTx7cKUrtOctByGe80S3QWW0DxhJUDuXyD837W6glKLGinQZ5OQqXBnYh0ISGrVSZ1073QgVmPXIhQnZuj77Lzt2RaUuVs6Nzh9uXluIZNDNnOsfgwlVMTU2r0U2QSJn9Bh2f2hWCHTPVtl6Vu-vx06pW8_CTQipo2K1ogkjnYPGas0M2w.eiZVlvMZdW7X61ibpI1fAbzDU7VDT7MkiJZa7hjm4gg&dib_tag=se&keywords=40+oz&qid=1722915781&refinements=p_123%3A315576&rnid=119962390011&s=kitchen&sprefix=40+oz%2Caps%2C121&sr=1-13,2024-08-08,19:45:16,B0CN1MVGWK,B0CN1MVGWK
Stanley Adventure 40oz Stainless Steel Quencher Tumbler-Midnight Pearlescent,$190.33,N/A,unknown,unknown,unknown,40,unknown,https://www.amazon.ca/Stanley-Adventure-Stainless-Tumbler-Midnight-Pearlescent/dp/B0BQL44WH5/ref=sr_1_107?crid=WJZ2CGTM4SL&dib=eyJ2IjoiMSJ9.00cCWaobOv_gROS4-T2UFBQ58ANBwD8d_D-0yb-sGW42Wz8jmzKRhOhs5UB5ZhCgX5vu8v0VMlTv5dxkm2uSq41EdXwu58od-4fNAC1NdMRDf25UctduI34vCRbGhbJw9A6OMub8Yo6oELXHv6nL5RsTSngdc2OqCy5d73HgmE29ty6NSqidcf1yk1cdVVgbgGpEIulZEn1hi_xzwvZMGw07rNN8_TUl-6s10YgCzik.u8iHLwxUnG3DF1B84o801j2hQKiATKGLD0qiEkMhh0U&dib_tag=se&keywords=40+oz&qid=1722915818&refinements=p_123%3A315576&rnid=119962390011&s=kitchen&sprefix=40+oz%2Caps%2C121&sr=1-107,2024-08-08,19:45:22,B0BQL44WH5,B0BQL44WH5
Stanley 40oz Adventure Quencher Reusable Insulated Stainless Steel Tumbler (Black Glow),$92.23,N/A,black,unknown,unknown,40,unknown,https://www.amazon.ca/Stanley-Adventure-Quencher-Insulated-Stainless/dp/B0BTZCMJ47/ref=sr_1_87?crid=WJZ2CGTM4SL&dib=eyJ2IjoiMSJ9.EKZqp7aiAzZndLw3gjDEhl-zE2-hB1PCNSAxq2Ouh549eHFkeYwdntMXo_1dLLM5tkExEIxZWCFBK4PrQSHb6Lmk649uCylgPCyikJ72ShDMAw6Oef1N_RJ7bxWeV_3_vm1bcZNUPNmsGIQJbAlahZmWNuC2mG8Re_eOOQcWi7CKWBund0e9AjOM2fk1UwBWtlZM91evgEBdPvv48vV2SlHKvjpvc9430ROSNy3ffts.kfm5GsMwvAPDj1bIrbIFgpnS-WsrOUEqY_fJ-bVCdGo&dib_tag=se&keywords=40+oz&qid=1722915812&refinements=p_123%3A315576&rnid=119962390011&s=kitchen&sprefix=40+oz%2Caps%2C121&sr=1-87,2024-08-08,19:45:28,B0BTZCMJ47,B0BTZCMJ47
"STANLEY Quencher H2.0 FlowState Stainless Steel Vacuum Insulated Tumbler with Lid and Straw for Water, Iced Tea or Coffee (Aqua, 40 oz)",$74.41,N/A,unknown,unknown,unknown,40,FlowState,https://www.amazon.ca/Quencher-FlowState-Stainless-Insulated-Tumbler/dp/B0CYXGT9DH/ref=sr_1_51?crid=WJZ2CGTM4SL&dib=eyJ2IjoiMSJ9.80GM8zHlmdS8T-rX_Nsv1r2lT-L3GYyeSUtk_N_wuDf4kvrSoFT1nf3vFLOGwcDeN-3cFqFVqY4umtpfSXzHJ3j-pgr1upzLGgUmfIktjA5m4uzQco4wWSkZcT7F5oseNBxgDXXlROFBJRrF8UCfMplcIsajQcFjzyxPIegwDHzEC1wUC3o61yk7ph-KRMF5SqDyertsK0nC4kdEb6P_-M50ATvdJSh8_bTZmUnfgDY.Yc5u9xbHuHwGtvlgxJUmM9StvY4ZNevPZas1SFBUfCw&dib_tag=se&keywords=40+oz&qid=1722915800&refinements=p_123%3A315576&rnid=119962390011&s=kitchen&sprefix=40+oz%2Caps%2C121&sr=1-51,2024-08-08,19:45:35,B0CYXGT9DH,B0CYXGT9DH
Stanley 40 oz. Quencher H2.0 FlowState Tumbler - POOL,$86.87,N/A,pool,unknown,unknown,40,FlowState,https://www.amazon.ca/Stanley-Quencher-H2-0-FlowState-Tumbler/dp/B0BY4W8BL8/ref=sr_1_28?crid=WJZ2CGTM4SL&dib=eyJ2IjoiMSJ9.EaB-OzPu3ZXdT5AD4IoiHekSC3X0gj_Nq-MBVAPFeQrd4M4utjAyv1affcL542wblS3-nszesfkgjMgifYDeHsqHgM8kjn8ErEVlqlRCuxU4At4zLTfv1AeranJ6O76Ohuk2yILrRoXmVMg6kRnQTFtpSnhVLeeHnmSrG3iIml_ziWvIGiOCJOLG2gaIDt_8h9rzf8otGkU9FIJZeTvvTtZWhiaHJYfQo_anlf5nGYg.sf2INfUGRi9sGnf93XVgPQohZmFUCHx3dtHRV4t95zI&dib_tag=se&keywords=40+oz&qid=1722915788&refinements=p_123%3A315576&rnid=119962390011&s=kitchen&sprefix=40+oz%2Caps%2C121&sr=1-28,2024-08-08,19:45:41,B0BY4W8BL8,B0BY4W8BL8
"Stanley Quencher H2.0 FlowState Stainless Steel Vacuum Insulated Tumbler with Lid and Straw for Water, Iced Tea or Coffee, Smoothie and More, Stainless Steel Shale, 40 OZ / 1.18 L",$59.00,N/A,unknown,unknown,unknown,40,FlowState,https://www.amazon.ca/Stanley-Quencher-FlowState-Tumbler-Stainless/dp/B0BTZRVRRR/ref=sr_1_70?crid=WJZ2CGTM4SL&dib=eyJ2IjoiMSJ9.32137uIvhwbnEgWk0dMNjWdV3tEHfAemxFjZCnbnZ3xgVyXg007l6HlqDHxRQUTzbt6U4avJqWWTKVHYKL0AgbbF15eeZ_WiHTkyeiGGx6bdy3fHnyor64LM8CLD206gkv12XkWtYNhiBUaBbNVOxcENUIpVC-6GghXblAlcs-MMCWgKrjfOlGqJ4Lj0Ju4zXukgTohkXNUa3MK7bSudYKg9a3lnWe5O4uHIfvazv3c.hnSJV2QpezQpnOGaZU2s_8bhTfLUI1gqH5zp-BOfmt0&dib_tag=se&keywords=40+oz&qid=1722915806&refinements=p_123%3A315576&rnid=119962390011&s=kitchen&sprefix=40+oz%2Caps%2C121&sr=1-70,2024-08-08,19:45:48,B0BQZC46PC,B0BQZC46PC
"Stanley Adventure Quencher Reisebecher, 1,1 l, pfirsichfarben",$170.00,N/A,unknown,unknown,unknown,unknown,unknown,https://www.amazon.ca/Stanley-Adventure-Quencher-Travel-Tumbler/dp/B0BXBMQ7YB/ref=sr_1_113?crid=WJZ2CGTM4SL&dib=eyJ2IjoiMSJ9.H90UGNHKi05D3bKB2TxE0Ye34d6XtZ-kpWlCEx2oZiGQYwQI3pVz0EeJaHUxcEaWxZETWflWUUZLFCeO5f-u1hghHpXzRB93y10VDVoQiHuOmM_eh_cUN5WLpet4XgbnMof_t4pIx7CXENViGWW-Lg.ykTUG_GR6EigGGvTjaVXIx1r7GW61SM16GV6K0lJeLQ&dib_tag=se&keywords=40+oz&qid=1722915824&refinements=p_123%3A315576&rnid=119962390011&s=kitchen&sprefix=40+oz%2Caps%2C121&sr=1-113,2024-08-08,19:45:53,B0BXBMQ7YB,B0BXBMQ7YB
Stanley 40oz Adventure Quencher Reusable Insulated Stainless Steel Tumbler (Shale),$160.00,unknown,unknown,unknown,unknown,40,unknown,https://www.amazon.ca/Stanley-Adventure-Quencher-Insulated-Stainless/dp/B0B25BW3JJ/ref=sr_1_111?crid=WJZ2CGTM4SL&dib=eyJ2IjoiMSJ9.00cCWaobOv_gROS4-T2UFBQ58ANBwD8d_D-0yb-sGW42Wz8jmzKRhOhs5UB5ZhCgX5vu8v0VMlTv5dxkm2uSq41EdXwu58od-4fNAC1NdMRDf25UctduI34vCRbGhbJw9A6OMub8Yo6oELXHv6nL5RsTSngdc2OqCy5d73HgmE29ty6NSqidcf1yk1cdVVgbgGpEIulZEn1hi_xzwvZMGw07rNN8_TUl-6s10YgCzik.u8iHLwxUnG3DF1B84o801j2hQKiATKGLD0qiEkMhh0U&dib_tag=se&keywords=40+oz&qid=1722915818&refinements=p_123%3A315576&rnid=119962390011&s=kitchen&sprefix=40+oz%2Caps%2C121&sr=1-111,2024-08-08,19:46:01,B0B25BW3JJ,B0B25BW3JJ
STANLEY The Clean Slate Quencher H2.0 FlowState™ Tumbler | 40 OZ - Create,$109.87,N/A,unknown,unknown,unknown,40,FlowState,https://www.amazon.ca/STANLEY-Clean-Quencher-FlowStateTM-Tumbler/dp/B0CVRQ9W4J/ref=sr_1_78?crid=WJZ2CGTM4SL&dib=eyJ2IjoiMSJ9.32137uIvhwbnEgWk0dMNjWdV3tEHfAemxFjZCnbnZ3xgVyXg007l6HlqDHxRQUTzbt6U4avJqWWTKVHYKL0AgbbF15eeZ_WiHTkyeiGGx6bdy3fHnyor64LM8CLD206gkv12XkWtYNhiBUaBbNVOxcENUIpVC-6GghXblAlcs-MMCWgKrjfOlGqJ4Lj0Ju4zXukgTohkXNUa3MK7bSudYKg9a3lnWe5O4uHIfvazv3c.hnSJV2QpezQpnOGaZU2s_8bhTfLUI1gqH5zp-BOfmt0&dib_tag=se&keywords=40+oz&qid=1722915806&refinements=p_123%3A315576&rnid=119962390011&s=kitchen&sprefix=40+oz%2Caps%2C121&sr=1-78,2024-08-08,19:46:07,B0CVRQ9W4J,B0CVRQ9W4J
"Stanley IceFlow Stainless Steel Water Jug with Straw, Vacuum Insulated Water Bottle for Home and Office, Reusable Tumbler with Straw Leak Resistant Flip, Fog, 40 OZ / 1.18 L",$80.85,N/A,fog,unknown,unknown,40,unknown,https://www.amazon.ca/Stanley-IceFlowTM-Flip-Straw-40oz/dp/B0BSLWWW3C/ref=sr_1_90?crid=WJZ2CGTM4SL&dib=eyJ2IjoiMSJ9.EKZqp7aiAzZndLw3gjDEhl-zE2-hB1PCNSAxq2Ouh549eHFkeYwdntMXo_1dLLM5tkExEIxZWCFBK4PrQSHb6Lmk649uCylgPCyikJ72ShDMAw6Oef1N_RJ7bxWeV_3_vm1bcZNUPNmsGIQJbAlahZmWNuC2mG8Re_eOOQcWi7CKWBund0e9AjOM2fk1UwBWtlZM91evgEBdPvv48vV2SlHKvjpvc9430ROSNy3ffts.kfm5GsMwvAPDj1bIrbIFgpnS-WsrOUEqY_fJ-bVCdGo&dib_tag=se&keywords=40+oz&qid=1722915812&refinements=p_123%3A315576&rnid=119962390011&s=kitchen&sprefix=40+oz%2Caps%2C121&sr=1-90,2024-08-08,19:46:13,B0BSLWWW3C,B0BSLWWW3C
Stanley Quencher H2.0 FlowState Tumbler 40oz (Citron),$89.97,N/A,citron,unknown,unknown,40,FlowState,https://www.amazon.ca/STANLEY-Quencher-H2-0-FlowState-QUENCHER/dp/B0BY9FP62P/ref=sr_1_7?crid=WJZ2CGTM4SL&dib=eyJ2IjoiMSJ9.s5yvEujjUNmN94VcUx6nFEwPM2JANMNpWOCOdvmrzzj1wkaPr_rEyUjmkhTx7cKUrtOctByGe80S3QWW0DxhJUDuXyD837W6glKLGinQZ5OQqXBnYh0ISGrVSZ1073QgVmPXIhQnZuj77Lzt2RaUuVs6Nzh9uXluIZNDNnOsfgwlVMTU2r0U2QSJn9Bh2f2hWCHTPVtl6Vu-vx06pW8_CTQipo2K1ogkjnYPGas0M2w.eiZVlvMZdW7X61ibpI1fAbzDU7VDT7MkiJZa7hjm4gg&dib_tag=se&keywords=40+oz&qid=1722915781&refinements=p_123%3A315576&rnid=119962390011&s=kitchen&sprefix=40+oz%2Caps%2C121&sr=1-7,2024-08-08,19:46:20,B0BY9FP62P,B0BY9FP62P
